639512,10011205,1/2 persian cucumber (or english cucumber), thinly sliced
639512,11291,1 green onion, chopped
639512,2047,salt, to taste
639512,10015172,8 scallops
657306,18064,12 Slices of Bread
657306,19334,4 Tbs. - Brown Sugar
657306,2010,1 teaspoon - Cinnamon
657306,1123,4 Eggs
657306,19911,maple syrup
657306,1077,1/2 cup - Milk
657306,2025,1/4 teaspoon - Nutmeg
657306,1002035,1/4 teaspoon - Pumpkin Pie Spice
657306,11424,1/2 cup - Pumpkin Puree
657306,2050,1/2 teaspoon - Vanilla
794352,93607,3 to 4 tablespoons almond milk, or as needed
794352,11352,1 1/2 lb (700 g) baby potatoes
794352,2044,3/4 cup fresh basil leaves, roughly torn if large
794352,11156,1 1/2 tablespoons fresh chives, chopped
794352,2064,1 tablespoon fresh mint leaves, chopped
794352,11297,2 tablespoons fresh parsley, trimmed and chopped
794352,11304,1/2 cup fresh or frozen peas, blanched
794352,1002030,fresh ground black pepper to taste
794352,10099227,1 teaspoon Dijon honey mustard
794352,9152,juice from 2 lemons (3 tablespoons)
794352,1009195,1/4 Kalamata olives, pitted and chopped (optional)
794352,93690,3 to 4 tablespoons nutritional yeast, to taste
794352,4053,1/4 cup olive oil
794352,12087,3/4 cup raw cashews, soaked in warm water for 3 hours and drained
794352,1022053,1 teaspoon rice vinegar
794352,1012047,1 1/2 teaspoons sea salt, or to taste
794352,1012046,1 teaspoon Dijon grain mustard
658632,20004,1 cup barley
658632,1001,2 teaspoons butter
658632,6172,4 cups of chicken stock
658632,1002014,2 teaspoons cumin powder
658632,2042,1/2 teaspoon dried thyme
658632,2064,2 teaspoons fresh mint
658632,11215,2 cloves to garlic, minced
658632,11216,big chunk of ginger. minced
658632,11282,1 small onion, diced finely
658632,2027,1 teaspoon oregano
658632,1022030,1/2 teaspoon pink peppercorns
658632,11424,1 cup pumpkin puree
658632,1102047,salt and pepper to taste
658632,1056,2 teaspoons sour cream
658632,6971,1 teaspoon Worcestershire sauce
716370,2004,1 cooking spoon of scent leaves (basil leaves)
716370,15243,1 tablespoon of crayfish powder
716370,10014412,Seasoning cubes
716370,11282,A handful of chopped red onions
716370,4055,1 cooking spoon of palm oil
716370,9277,4 semi-ripe plantain fingers
716370,10011298,1 cup of chopped green vegetables (spinach)
716370,10011819,5 scotch bonnet peppers (ata rodo, chopped) reduce amount if you do not like spicy
716370,15152,1 cup of chopped shrimp
716370,11529,3 pieces of Tomato (chopped)
658936,1001,1/2 cup (1 stick) butter, melted
658936,19335,1 cup sugar
658936,10018617,2 cups graham cracker crumbs
658936,10019146,1 bag milk chocolate chocolate chips minus a handful of chips
658936,19116,1/2 bag miniature marshmallows
661533,10311529,12 cherry tomatoes, halved
661533,1019,180 g feta cheese, crumbled
661533,2054,2 Tbs capers
661533,11215,6 whole garlic cloves, skin on
661533,1002030,Cracked black pepper
661533,4053,2 -3 Tbs olive oil for sprinkling
661533,2044,¼ cup fresh basil, chopped
661533,10062,4 pork steaks, trimmed
661533,93698,2 Tbs pesto rosso (red pesto)
661533,20027,4 Tbs cornflour
661533,2003,2 Tbs dried basil
661533,1012047,¼ tsp sea salt
661533,1002030,¼ tsp black pepper
661533,4053,2 Tbs olive oil
637016,12061,100g almonds, finely ground
637016,19165,25g cocoa
637016,19165,300g chocolate of at least 70% cocoa parts
637016,1053,500ml cream
637016,1123,6 eggs, egg yolks separated from the egg whites
637016,16091,150g peanuts, coarsely chopped
637016,14037,1 Tbs rum
637016,19335,150g sugar
637016,14412,2 Tbs water
644693,1145,1/2 cup unsalted butter at room temperature
644693,20081,2 1/2 cups all purpose flour
644693,19335,1/2 cup granulated sugar
644693,19304,1/2 cup molasses
644693,1123,1 large egg at room temperature
644693,2069,1 tablespoon balsamic vinegar
644693,18371,1 teaspoon baking powder
644693,2021,1 teaspoon ground ginger
644693,18372,1/2 teaspoon baking soda
644693,1012010,1/2 teaspoon ground cinnamon
644693,2011,1/2 teaspoon ground cloves
644693,2025,1/2 teaspoon ground nutmeg
644693,1082047,1/4 teaspoon kosher salt
644693,19336,2 cups sifted powdered sugar
644693,2050,1/2 teaspoon vanilla extract
644693,1077,2 tablespoons whole milk
645416,2048,1 tablespoon apple cider vinegar
645416,11215,3 garlic cloves thinly sliced
645416,11052,1 1/2 pounds green beans, trimmed
645416,4053,2 tablespoons extra-virgin olive oil
645416,1102047,Slavosalt seasoning – or salt and pepper
645416,1145,2 tablespoon unsalted butter + ½ teaspoon
645416,1012069,1 tablespoon white balsamic vinegar
645416,10511282,½ yellow onion, sliced
639836,15261,4 tilapia fillets (or any other firm, white fish, such as cod
639836,9150,1 lemon, sliced in half
639836,12118,1/4 cup coconut milk
639836,93740,1/2 cup almond meal, ground almonds, or almond flour
639836,10012108,1/2 cup finely shredded unsweetened coconut
639836,2047,1/4 teaspoon salt
639836,1002030,1/8 teaspoon black pepper
639836,2021,1/2 teaspoon ground ginger
639836,2066,1/2 teaspoon dried mint
639836,4582,oil for frying (coconut oil is recommended)
654835,4053,2 tablespoons olive oil
654835,10716050,2, 15-ounce cannellini beans (or Great Northern beans), rinsed and drained
654835,6615,1 cup of low-sodium vegetable stock
654835,14412,3 cups water
654835,11529,2 small tomatoes, diced (you could also use about 1/4 cup of marinara sauce)
654835,11282,1/4 cup diced onion
654835,11215,2 garlic clove, minced
654835,10120499,3/4 cup elbow macaroni (or any small pasta)
654835,1033,1/4 cup Parmesan cheese, grated
654835,1032009,1 teaspoon hot pepper flakes
654835,2047,1/4 teaspoon salt
654835,1002030,1 teaspoon black pepper
654835,11297,1 tablespoon fresh parsley (more for garnish if you'd like), torn into small pieces
655412,1124,1 large egg white
655412,93752,1/4 oz fresh ginger juice
655412,19335,1 cup granulated sugar
655412,2006,1 tsp ground cardamom
655412,10014412,Ice
655412,9152,3/4 oz fresh-squeezed lemon juice
655412,14037,1-1/2 oz light rum
655412,2064,8 medium mint leaves
655412,10093653,2 dashes orange bitters
655412,9252,1/2 USA Pear, shaved w/ vegetable peeler
655412,9252,3/4 oz pear-cardamom syrup (see recipe below)
655412,98988,1 tsp huckleberry liqueur
655412,98988,1 tsp pear liqueur, such as Clear Creek Pear Brandy or Aqua Perfecta Pear Eau de Vie
655412,14412,1 1/2 quarts water
658357,1017063,4 sweet sausages
658357,11246,1 leek, well rinsed and sliced on the bias
658357,99226,1 tablespoon fresh sage, finely chopped
658357,11215,2 garlic cloves, finely chopped
658357,11282,1/2 medium onion, finely chopped
658357,10011693,1 can (28 oz) crushed tomatoes
658357,11220420,1 pound rigatoni
658357,1077,1 cup 2% milk
658357,2042,1/2 teaspoon dried thyme
658357,2031,1/4 teaspoon cayenne pepper
658357,1001,1 tablespoon butter
658357,1034053,3 tablespoons extra virgin olive oil
658357,19335,2 teaspoons sugar
658357,1102047,Salt& pepper
656506,10020409,Fettuccine
656506,9152,tablespoon of lemon juice
656506,15152,1 pound uncooked prawns
656506,1102047,Salt and pepper
656506,11052,1 can French string beans
656506,1145,5 to 6 tablespoons unsalted butter
656506,14412,1 quart Water
646738,4053,1/4 cup extra-virgin olive oil, plus additional for garnish
646738,11282,1 medium onion, finely diced
646738,11215,1 whole head garlic, peeled and minced
646738,11124,1 carrot, finely diced
646738,1082047,1 teaspoon kosher salt
646738,2004,2 bay leaves
646738,2063,1 teaspoon minced fresh rosemary leaves
646738,1033,1 or more of the following: 1 Parmesan rind or 3/4 ounce dried porcini mushrooms or 2 tablespoons vegetable broth powder (gluten-free if needed)
646738,16038,2 cups dried white beans such as cannellini or navy, rinsed and picked over
646738,14412,7 cups water
646738,11233,1 bunch dinosaur (lacinato) kale, stems stripped and discarded, leaves cut into ribbons and thoroughly washed
646738,9152,Juice of 1 lemon
715541,18371,1/4 tsp Baking Powder
715541,18372,1/4 tsp Baking Soda
715541,1001,3/4 C Butter
715541,20027,1/2 C Cornstarch
715541,1123,1 Egg
715541,20081,1 1/2 C All-Purpose Flour
715541,10711111,1 drop of pink food coloring (optional)
715541,99184,1/2 – 3/4 tsp Pink Lemonade Kool-Aid
715541,19336,1/4 C Powdered Sugar
715541,19335,1 1/4 C Sugar
632573,9003,3 large McIntosh apples, peeled, cored and finely chopped
632573,18371,2 teaspoons baking powder
632573,18372,1 teaspoon baking soda
632573,19070,6 ounces (½ a 12-ounce package) butterscotch chips
632573,1123,2 eggs
632573,20081,2 cups flour
632573,1012010,1 teaspoon ground cinnamon
632573,2025,1 teaspoon ground nutmeg
632573,2047,1/2 teaspoon salt
632573,19335,1 cup sugar
632573,4513,1 cup vegetable oil
637832,19912,1 tablespoon raw agave syrup
637832,93607,1 1/2 cups (355 ml) almond milk (or your favorite flavored milk)
637832,12006,1/4 cup black chia seeds
637832,9302,Garnish: Raspberries (or your favorite berry)
637832,2047,A pinch of salt
637832,2050,1 teaspoon vanilla extract
649777,20081,1 cup all purpose flour
649777,18371,1 teaspoon baking powder
649777,9050,2 cups blueberries, fresh or frozen
649777,1001,1 cup butter or margarine
649777,35137,1/2 cup cornmeal
649777,1123,1 egg
649777,2049,3 sprigs fresh thyme
649777,19296,1 1/2 tablespoons Honey
649777,9156,zest of 1 lemon
649777,19911,1 cup maple syrup
649777,1077,1 1/4 cups milk
649777,2047,1/4 teaspoon salt
649777,2050,1 teaspoon vanilla extract
649777,14412,12 cups Water
716279,6168,1 tablespoon hot sauce
716279,4025,1 tablespoon mayonnaise
716279,2047,a pinch of salt
716279,11601,4 slices of yam
661758,18372,½ teaspoons Baking Soda
661758,9040,1/2 cup Ripe Banana, Mashed
661758,1124,2 whole Egg Whites
661758,1011256,1/3 cups Non-Fat Greek Yogurt
661758,2047,Salt
661758,9316,10 whole Strawberries, Fresh, Diced
661758,19335,1 1/2 teaspoons Sugar
661758,2050,½ teaspoons Vanilla Extract
661758,10020080,1/3 cups Whole Wheat Pastry Flour
645988,9037,2 large ripe Haas avocados
645988,11282,2 tablespoons finely chopped onion
645988,11979,1 tablespoon finely chopped jalapeno pepper (seeds removed)
645988,11165,1/4 cup chopped fresh cilantro
645988,2047,1/2 teaspoon salt
645988,1002030,1/8 teaspoon freshly ground black pepper
645988,9160,tablespoon fresh lime juice
645988,2044,1 teaspoon chopped fresh basil
645988,2027,1 teaspoon chopped fresh oregano
638248,20081,1/2 cup All Purpose Flour
638248,10020420,1/3 pound Angel Hair Pasta
638248,5062,1 boneless Chicken Breast
638248,2054,2 Tablespoons Capers
638248,6194,1 cup Chicken Broth
638248,2044,2 tablespoons Fresh Basil, chiffonade
638248,11215,2 Garlic Cloves, finely diced
638248,1082047,Kosher Salt and Black Pepper
638248,9156,1 teaspoon Lemon Zest, freshly grated
638248,9150,2 lemons
638248,4053,3 tablespoons Olive Oil
638248,1032009,1/4 teaspoon Red Chili Flakes
638248,10211529,1/2 cup Roma Tomatoes, diced
638248,1145,1 Tablespoon Unsalted Butter
631757,11529,4 round tomatoes (we grow & use grappolo for this dish)
631757,1002044,small handful of any fresh herbs you like, chopped - we use oregano but you can also use basil, thyme, etc.
631757,1102047,salt & pepper
631757,1034053,good quality extra virgin olive oil
631757,15001,8 high quality anchovy filets, (we use anchovies from Sardegna packed in salt)
657761,1123,1 egg
657761,20081,1 cup flour
657761,1077,2 cups hot milk
657761,4582,2 quarts oil for frying
657761,19336,1/2 cup powdered sugar
657761,2047,1 teaspoon salt
657761,4615,1/4 cup soft shortening
657761,19335,1/2 cup sugar
657761,2050,1 teaspoon vanilla
657761,14412,1/4 cup warm water (105-115 degrees)
657761,14412,1 cup boiling water
657761,18375,1 package yeast
715421,9037,1 small Avocado (chopped)
715421,1002030,½ tsp black pepper
715421,16018,1 (15oz) can of black beans (I like the low sodium version)
715421,10011693,1 (10oz) can of tomatoes with green chilis
715421,2009,½ tsp chili powder
715421,20137,1 cup cooked quinoa
715421,1002014,½ tsp cumin
715421,6599,1 (10oz) can of verde enchilada sauce
715421,11165,fresh cilantro (2Tbsp and 2 tsp separated)
715421,11291,green onion tops (chopped)
715421,10211529,1 Roma tomato (chopped)
715421,2047,salt to taste
715421,1011026,2 cups of shredded cheese (my favorite is the Kraft Mexican 4 cheese blend and one bag equals two cups!)
715421,1055062,1 boneless skinless chicken breast (boiled and shredded)
715421,11168,1 (15oz) can of sweet corn (you are only going to use half of the can)
715421,2032,½ tsp white pepper
795514,1002030,1 tsp black pepper
795514,10011693,16 oz can crushed tomatoes
795514,1034053,extra virgin olive oil
795514,2044,1 Tbsp fresh chopped basil
795514,1022020,1 tsp garlic powder (or saute and sub 1 glove fresh garlice, minced)
795514,23557,1 pound lean ground beef
795514,2026,1 tsp onion powder (or saute and sub 1/4 cup chopped onion)
795514,2047,salt to taste
795514,11492,1 spaghetti squash
649856,1123,4 eggs
649856,19332,1 (3 oz.) package instant lemon pudding mix
649856,10018144,1 (18.25 oz.) package lemon cake mix
649856,14292,1/4 cup frozen lemonade concentrate thawed
649856,19336,1 to 1 1/2 cups powdered sugar
649856,1056,1 cup sour cream
649856,4513,2 teaspoons vegetable oil
649856,14412,water to cover, then drained
715588,1053,2 cups heavy cream
715588,1002035,1 cup crushed Nestle® Toll House® Pumpkin Spice Cookies
715588,2047,Pinch Salt
715588,19335,¾ cup sugar
715588,2050,2 teaspoons vanilla
715588,1077,2 cups whole milk
638604,8121,1/2 cup old-fashioned oatmeal (may use steel cut but not the instant kind)
638604,1001119,6 oz low-fat vanilla yogurt (if using plain yogurt, add honey for sweetness)
638604,1077,1/3 cup milk
638604,9003,1 small apple, chopped
638604,9040,1 small banana, chopped
638604,9078,2-3 tablespoon dried cranberry or raisins
638604,12155,1 tablespoon walnuts
645671,9152,¾ cup freshly squeezed lemon juice (4-5 lemons)
645671,4053,¾ cup good olive oil
645671,2047,2 teaspoons salt
645671,2049,1 tablespoon minced fresh thyme leaves
645671,1055062,2-pound boneless chicken breasts, halved and skinless
645671,4053,1-tablespoon good olive oil
645671,1004058,1-tablespoon dark sesame oil
645671,11282,2/3-cup small-diced red onion
645671,11215,1 ½ teaspoons minced garlic
645671,11216,1 ½ minced fresh ginger root
645671,1032009,¼ teaspoon crushed red wine pepper flakes
645671,1022068,2 tablespoons good red wine vinegar
645671,19334,¼ cup light brown sugar packed
645671,16124,2 tablespoons soy sauce
645671,16150,½ cup smooth peanut butter
645671,11935,¼ ketchup
645671,10114106,2 tablespoons dry sherry
645671,9160,1-½ teaspoons freshly squeezed lime juice (I used 2 limes)
632481,9003,3 cups apples (4 large), pared and thinly sliced
632481,9003,10 cups apples, peeled, cored and diced
632481,18064,2 cups cubed homemade bread (no crusts)
632481,1001,3/4 stick butter, melted
632481,1001,2 tablespoons melted butter
632481,1001,2 tablespoons butter, in small dots
632481,2010,1/4 teaspoon cinnamon
632481,2010,1 1/2 teaspoons cinnamon
632481,9152,1 lemon, grated rind and juice of
632481,2025,1/4 teaspoon nutmeg
632481,2025,1/2 teaspoon nutmeg
632481,19335,1 cup white sugar
643061,11165,1 cup cilantro, finely chopped
643061,1034053,Extra virgin olive oil
643061,23657,1 1 pound flank steak
643061,11215,3 garlic clove, minced
643061,11979,½ large jalapeno, seeded and minced ( whole 1 if brave)
643061,9152,1/2 Lemon, juice of
643061,9160,Juice of large ½ lime
643061,1102047,Salt and pepper
643061,11291,4 scallions, white only finely chopped
643061,11529,2 medium tomatoes, finely chopped
642129,2044,1/2 cup Thai basil or you can use regular basil
642129,11250,small head of Boston lettuce, roughly chopped
642129,11819,small chili pepper, finely chopped
642129,6179,1/4 cup fish sauce
642129,11165,1/2 cup coriander (cilantro) leaves
642129,11215,1 clove garlic
642129,9160,2 tablespoons fresh lime juice
642129,2064,1/2 cup mint leaves
642129,11821,red bell pepper, thinly sliced
642129,1022053,1/4 cup rice vinegar
642129,15152,8 large cooked shrimp, slice in half lengthways
642129,10118368,8 large (8-inch) spring roll wrappers
642129,19335,1 tablespoon sugar
642129,14412,1/4 cup water
642129,,Nuoc Cham (dipping sauce)
715378,18371,1½ tsp. baking powder
715378,20027,2 tbsp. cornstarch
715378,1053,¾ cup cream
715378,20081,1 cup flour
715378,19125,2 heaping tablespoons. of nutella
715378,2047,½ tsp. salt
715378,9316,2½ cups fresh strawberries, cut into bite size pieces
715378,19335,¼ cup plus 1 tbsp. sugar
715378,19335,¼ cup sugar
715378,1053,Reserve a small bit of sugar and cream for on top of the biscuits
715378,2050,1 tsp. vanilla
654679,1001,1/4 cup Butter or margarine
654679,1053,1 1/2 cups cream
654679,1033,1 cup grated Parmesan cheese
654679,11353,2 pounds russet potatoes, peeled and cubed
654679,1102047,1/4 teaspoon salt and pepper
637675,14412,2/3 cup water
637675,11378,2/3 cup instant mashed potato flakes
637675,1001,1/4 cup cold unsalted butter, diced
637675,20081,1 1/4 cups all-purpose flour
637675,35137,1/2 cup yellow cornmeal
637675,1001009,1 cup shredded cheddar cheese (4 ounces)
637675,18371,4 teaspoons baking powder
637675,2047,1/2 teaspoon salt
637675,2033,1 teaspoon poppy seeds
637675,1077,1/2 cup milk
642003,1001,cup butter
642003,1125,3 egg yolks
642003,18617,1 1/4 cups finely crushed graham crackers
642003,9160,1/2 cup lime juice
642003,19335,3 tablespoons sugar, divided
642003,1095,14 ounces can of sweetened condensed milk
642003,14412,1 tablespoon water
642003,1054,Whipped cream
664655,10011090,broccoli florets
664655,10311529,cherry tomatoes
664655,1041009,2 slices of cheese
664655,11821,1 red pepper
664655,1017,250 g of cream cheese
664655,4025,¼ cup of mayonnaise
664655,2017,½ Tsp of dried dill
664655,2020,¼ Tsp of dried garlic
664655,9195,¼ cup of olives pitted and chopped
664655,11291,¼ cup of minced scallion
661669,11260,200 grams fresh shitaki mushrooms, sliced
661669,11260,100 grams white mushroom, sliced
661669,11215,1 head garlic, sliced
661669,1001,3 tablespoons butter
661669,14106,1 tablespoon white wine
661669,6112,1 tablespoon teriyaki sauce
661669,2069,1 tablespoon balsamic vinegar
661669,1002030,1/2 ts ground black pepper
661669,2047,1/2 ts salt
661669,4582,1/4 ts chilly oil
661669,11297,1/4 cup chopped parsley
661669,11291,1/4 cup diced spring onions
782585,10716050,1 1/4 cups dried cannellini (white kidney) beans (3 3/4 cups cooked)
782585,93604,handful of dried curry leaves, crumbled (or 1 bay leaf)
782585,2041,1/4 cup fresh tarragon
782585,11215,1 clove garlic, minced or crushed
782585,9152,juice from 1 lemon (3 tablespoons)
782585,9156,1 teaspoon grated lemon zest
782585,4053,1/2 cup olive oil
782585,4053,2 teaspoons olive oil
782585,1002030,fresh cracked black pepper to taste
782585,1012047,1 teaspoon sea salt, or to taste
782585,11260,8 large white mushrooms, sliced
782585,1012046,1 to 1 1/2 teaspoons Dijon or grain mustard, to taste
638074,43274,3 oz. light cream cheese softened
638074,1056,1/4 cup light sour cream
638074,2009,1/2 tsp chili powder
638074,1002014,1/2 tsp cumin
638074,11215,1 clove garlic, minced
638074,5006,1 (12.5 oz) can Swanson Premium Chunk Chicken, drained and broken up
638074,1001009,1/2 cup shredded cheddar cheese
638074,10011693,1 (10 oz) can diced tomatoes with green chilies, drained (like Ro*Tel)
638074,11291,2 green onions, diced
638074,11165,2 Tbsp chopped fresh cilantro
638074,11252,lettuce
638074,10118364,6 burrito sized tortillas, warm just enough to soften them
647442,18371,1 teaspoon baking powder
647442,18372,1/2 teaspoon baking soda
647442,2010,1/2 teaspoon cinnamon
647442,20081,2 tablespoons flour
647442,2025,1/4 teaspoon nutmeg
647442,9299,1/2 cup raisins
647442,2047,1 teaspoon salt
647442,4615,4 tablespoons shortening
647442,1077,3/4 cup sour milk
647442,19335,1/4 cup sugar
1046982,10211821,1/2 cup diced bell pepper
1046982,11215,1 clove garlic diced
1046982,5662,1 1/2 pounds lean ground turkey
1046982,4053,olive oil
1046982,11282,1/2 cup diced onion
1046982,1102047,salt and pepper to taste
1046982,11507,4 large sweet potatoes
1046982,11887,6 ounces tomato paste
1046982,11549,14 ounces tomato sauce
1046982,14412,1 cup water
640621,1002030,1/2 teaspoon freshly ground black pepper
640621,11549,1 can (8 ounce) tomato sauce
640621,2031,1/2 teaspoon cayenne pepper
640621,11165,1/4 cup chopped fresh cilantro
640621,11216,1 tablespoon minced fresh ginger
640621,11215,1 clove garlic, minced
640621,1012010,1 teaspoon ground cinnamon
640621,1002014,2 teaspoons ground cumin
640621,1053,1 cup heavy cream
640621,11979,1 jalapeno pepper, finely chopped
640621,9152,1 tablespoon lemon juice
640621,2028,2 teaspoons paprika
640621,2047,1/4 teaspoon salt
640621,1055062,3 boneless skinless chicken breasts, cut into bite-size pieces
640621,1145,1/2 cup unsalted butter, melted (1 stick)
640621,1116,1 cup yogurt
715559,1001,2 Tbsp butter
715559,1034053,2 Tbsp extra virgin olive oil
715559,18029,1 loaf of french bread (this one is a white vienna)
715559,11297,chopped fresh parsley
715559,11215,4 cloves of garlic, crushed
715559,1033,1/4 cup Parmigiano Reggiano
715559,1011026,3/4 cup shredded cheese
650901,10060,2 ounces pork tenderloins, about 12 each, trimmed (or alternatively one larger tenderloin)
650901,1082047,Kosher salt
650901,1002030,Coarsely ground black pepper
650901,10123,8 medium thick slices bacon
650901,19911,1/2 cup pure maple syrup
650901,,Toothpicks
715394,6599,2 10oz cans verde enchilada sauce
715394,1011026,2 cups shredded cheese
715394,5006,1 lb shredded chicken pre cooked
715394,10011693,1 10oz can tomatoes with green chilis
715394,16202,1 15oz can refried beans
715394,10218364,6-8 flour tortillas torn into bite sized pieces
715394,11291,green onion tops optional
633624,1230,1/4 cup buttermilk
633624,1230,1 1/2 cups buttermilk
633624,11135,2 heads of cauliflower
633624,11135,Cauliflower Mash
633624,2031,1/2 teaspoon cayenne pepper
633624,5006,Chicken (Baked chicken recipe adapted from Epicurious.com)
633624,1002046,3 tablespoons Dijon mustard
633624,1002024,1 1/2 teaspoons dry mustard
633624,20081,6 tablespoons flour
633624,11215,2 garlic cloves, pressed
633624,9152,2 tablespoons fresh lemon juice
633624,9156,2 teaspoons lemon peel
633624,1179,1/4 cup low fat sour cream
633624,10018079,1 1/2 cups whole wheat panko
633624,2028,1 teaspoon Paprika
633624,1033,1/2 cup grated Parmesan cheese
633624,1036,1/4 cup low fat ricotta
633624,1102047,Salt and pepper
633624,1055062,2 pounds boneless, skinless chicken breast
633624,2049,1 tablespoon minced thyme
641435,20081,1 cup all purpose flour
641435,4582,Canola oil for frying
641435,2010,1/2 tsp cinnamon
641435,19350,1/2 cup corn syrup
641435,1124,1 large egg white
641435,1089003,6 large Granny Smith apples, peeled
641435,2047,1/4 teaspoon salt
641435,19335,1 cup sugar
641435,2050,1 tablespoon vanilla
641435,14412,1 cup water
652417,11090,1 cup broccoli
652417,16058,1 can chickpeas, rinsed and drained
652417,11124,2 large carrots, chopped
652417,10111143,2 celery stalks, chopped ili 1/3 cup chopped celery root
652417,16070,½ cup cooked lentils
652417,20028,1 cup couscous
652417,11165,Fresh cilantro, optional
652417,1012010,⅛ tsp ground cinnamon
652417,1002014,2 tsp ground cumin
652417,2043,½ tsp ground turmeric
652417,9152,1 Tbs lemon juice
652417,4053,2 tsp olive oil
652417,2028,2 tsp paprika
652417,1102047,Salt and pepper
652417,11887,2-3 Tbs tomato paste
652417,14412,1 ½ cups water
642373,18079,1 cup bread crumbs
642373,10311529,Cherry tomatoes
642373,1123,1 egg
642373,1022020,1 tablespoon garlic powder
642373,17338,1 pound ground elk meat
642373,98871,Hawaiian Sweet Rolls
642373,1026,Smoked mozzarella
642373,10410123,Pancetta
642373,1102047,salt and pepper
642373,27048,1 tablespoon steak sauce
642373,1012046,2 tablespoons Whole Grain Mustard
642373,6971,1 tablespoon Worcestershire
660404,18139,cup mayonnaise
660404,1002046,2 teaspoons Dijon mustard
660404,1123,1 dozen eggs
660404,1102047,salt and pepper to taste
660404,11677,1 tablespoon shallots, minced
660404,1012028,2 teaspoons smoked paprika, plus some for garnish
638073,16015,1 - 15oz. - Can Black Beans
638073,98849,1 - 14.5oz. - Can Fire Roasted Tomatoes (diced)
638073,11282,1/2 C. - Chopped Onion
638073,10011821,1/2 C. - Chopped Yellow or Orange Bell Pepper
638073,6599,1 - 19oz. - Can Enchilada Sauce
638073,6016,2 - 10 3/4oz. - Can Cream Of Chicken Soup
638073,1077,2 C. - Milk
638073,11174,1 - 14.75oz. - Can Cream Corn
638073,31015,1 - 4oz. - Can Green Chiles (chopped)
638073,11979,1 - Small Jalapeño (chopped)
638073,1055062,2 - Boneless Skinless Chicken Breast
638073,1001025,1 C. - Monterey Jack Cheese (shredded)
638073,1001009,1 C. - Cheddar Cheese (shredded)
638073,1056,Sour Cream
638073,19056,Tortilla Chips
716408,10211821,1 bell pepper
716408,10220445,Cooked rice, for serving
716408,2003,1 tsp Dried basil
716408,1019,2 – 3 oz. of crumbled feta cheese per pound of fish
716408,10115261,1 lb fish fillets
716408,4053,2 Tablespoons olive oil per pound of fish
716408,2027,1 tsp dried oregano
716408,10211821,Freshly ground pepper
716408,10011282,1/2 Red onion
716408,1102047,Salt & pepper
716408,11529,1 tomato
716408,14106,¼ cup white wine
715508,2010,¼ tsp cinnamon
715508,1123,2 eggs
715508,1034053,extra virgin olive oil
715508,2035,1 box Van's Gluten Free Totally Natural Waffles
715508,1049,1½ cups half and half
715508,19336,1 Tbsp powdered sugar
715508,2047,pinch of salt
715508,9316,½ cup fresh strawberries, mashed
715508,19335,1/3 cup sugar
715508,2050,1 tsp vanilla
715508,10019087,White chocolate chips
641896,1055062,4 pieces chicken breast, boneless and skinless
641896,10151,4 pieces ham
641896,1009,4 slices cheddar cheese, (and I sliced it into sticks)
641896,2047,1/4 teaspoon salt
641896,1022030,1/8 teaspoon ground peppercorn
641896,18079,1/2 cup bread crumbs- add 1/8 tsp paprika and 1/8 tsp salt
641896,20081,1/2 cup flour
641896,1123,1 large egg, beaten
641896,1001,8 smalls butter, cubed into pieces (optional)
642096,1001,4 tablespoons butter
642096,11297,2 tablespoons fresh parsley
642096,11215,6 cloves garlic, minced
642096,9152,2 tablespoons lemon juice
642096,4053,1 tablespoon olive oil
642096,1002030,1/4 teaspoon pepper
642096,2047,1/2 teaspoon salt
642096,15152,1 pound shrimp, shelled
642096,14106,1/2 cup white wine
641794,1053,1/2 cup vegan heavy cream (store bought or home made – 1 block of silken tofu (12-ounces) and 1/2 cup of plain soy milk. Blend in blender until thick and creamy and there are no more lumps )
641794,19335,1 tablespoon sugar
641794,93608,4 ounces vegan sour cream
641794,19116,6 ounces vegan mini marshmallows, approximately 3 cups
641794,1019200,1 cup clementine orange segments, approximately 6 clementines
641794,9266,1 cup chopped fresh pineapple
641794,12104,1 cup freshly grated coconut
641794,12142,1 cup toasted, chopped pecans
641794,9328,1/2 cup drained maraschino cherries
633265,1145,2 tablespoons unsalted butter, melted
633265,18069,4 slices sandwich bread, your preference
633265,10123,4 slices bacon
633265,1123,4 large eggs
633265,1102047,salt& pepper
653977,9087,1 3/4 cups chopped pitted dates (about 15 large medjool dates)
653977,14412,3/4 cup water
653977,19911,cup maple syrup
653977,9216,A few strips of orange peels or zest
653977,19335,2/3 cup white sugar
653977,1001,1/2 cup softened butter
653977,20081,1 cup of all-purpose flour (4.5 ounces)
653977,8120,1 cup rolled oats (instant rolled oats is fine)
653977,18372,1/4 teaspoon baking soda
653977,2047,1/4 teaspoon salt
653977,12220,2 tablespoons ground flax seed (optional)
636328,1145,1/2 cup unsalted butter
636328,19335,1/2 cup sugar (add another 1/4 to 1/2 cup if you like it sweet)
636328,1123,2 eggs
636328,2050,1 teaspoon vanilla extract
636328,19165,1/3 cup dark chocolate cocoa powder
636328,20081,1/2 cup flour
636328,18371,1/4 teaspoon baking powder
636328,2047,a pinch of salt
636328,19087,Melted white chocolate, to decorate
636328,19157,candy pen and sprinkles, to decorate
646034,10013346,2 pounds corned beef brisket
646034,11124,1 pound carrots, roughly chopped
646034,11298,1 pound parsnips, roughly chopped
646034,11362,3 large potatoes, peeled and quartered
